id,dataset_name,url,Summary,Open Conditions,Data Classification,Data Format,Provide departments / entities,Department Phone Number,Department E-Mail,Update frequency,Basic Info API,Field Name,Field Types,Field Var Len,Field Description (T_Chinese),Field Description (S_Chinese),Field Description (English),Field Description (Portuguese),has_api,API name,Request Method,Return Format,API url,Interface Description,api_key,api_val,api_summary_en,has_url,url_labels,url_links,has_file,download_file_url
38acc395-b41c-470c-a2fb-8b0272e9ff32,The number of civil servants statistics - by age group and sex,https://data.gov.mo/Detail?id=38acc395-b41c-470c-a2fb-8b0272e9ff32,"Annualized quarterly way to provide the number of civil servants in public administration human resources by age group and sex of the Macao Special Administrative Region. It does not include rules and norms by private foundations and public agencies (including the Macao Foundation, the Macao Trade and Investment Promotion Institute, Macau Monetary Authority, the University of Macau, Macao Polytechnic Institute and the Civil Aviation Authority) personnel.",Completely open,Administrative and Legal Affairs,CSV,Chief Civil Service Bureau,（853）88099171,dprtsp@safp.gov.mo,Quarterly,https://api.data.gov.mo/document/download/38acc395-b41c-470c-a2fb-8b0272e9ff32?token=Mp6j3vxqiAvq8AufjcjrYoLdQqCmpfLF&isNeedFile=0&lang=TC,"['year', 'quarter', 'sex', 'ageRange', 'total']","['-', '-', '-', '-', '-']","['-', '-', '-', '-', '-']","['年份', '季度', '性別', '年齡組別', '加總人數']","['年份', '季度', '性别', '年龄组别', '加总人数']","['year', 'quarter', 'sex', 'age range', 'total']","['Ano', 'Trimestre', 'Sexo', 'Grupo etário', 'Total']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=861&dataDirId=38acc395-b41c-470c-a2fb-8b0272e9ff32&token=vZPvh35lk9UjNw4PAekdUy23MwAcTAMs
38ae6064-be91-4d33-826d-0252746d9b0a,Provident fund system - contributors - contributions divided by time,https://data.gov.mo/Detail?id=38ae6064-be91-4d33-826d-0252746d9b0a,Under the retirement fund system time count the number of the year in the contributors,Completely open,Administrative and Legal Affairs,CSV,Pension Fund,2835 6556,fp@fp.gov.mo,Per year,https://api.data.gov.mo/document/download/38ae6064-be91-4d33-826d-0252746d9b0a?token=vcPx3zmEkDXmibpQI54RkSdgte6RbFs32&isNeedFile=0&lang=TC,"['year', 'contribution Time', 'peopleCount']","['-', '-', '-']","['-', '-', '-']","['年份', '供款時間 (年)', '人數']","['年份', '供款时间(年)', '人数']","['', '', '']","['Ano', 'Tempo de contribuição (Ano )', 'N.º de contribuintes']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=977&dataDirId=38ae6064-be91-4d33-826d-0252746d9b0a&token=Yb47srAtBFttL3FQFJGywmzraohd4jEK
3e175d48-6e56-41cc-9e79-cea1ceb699f1,Statistics for the first time for identity cards Macao SAR,https://data.gov.mo/Detail?id=3e175d48-6e56-41cc-9e79-cea1ceb699f1,For the first time the number of recipients Macao SAR Resident Identity Card,Completely open,Demography,XLSX,Identification Bureau,(853) 28370777,info@dsi.gov.mo,Per year,https://api.data.gov.mo/document/download/3e175d48-6e56-41cc-9e79-cea1ceb699f1?token=Jc7YA6OOMBeqDZ5IdLSkJAAYMYUnBOPFa&isNeedFile=0&lang=TC,"['year', 'number']","['-', '-']","['-', '-']","['年份', '人數']","['年份', '人数']","['year', 'number']","['Ano', 'Número']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=1053&dataDirId=3e175d48-6e56-41cc-9e79-cea1ceb699f1&token=hUXCH4AGvJmnmRfoW7ddxM8bYMIGUQpb
67147260-acd0-4954-aefd-9b8e755cb52e,Construction waste landfills Data,https://data.gov.mo/Detail?id=67147260-acd0-4954-aefd-9b8e755cb52e,Data on construction waste landfills,Completely open,city ​​environment,JSON,Environmental Protection Agency,+853 2872 5134,info@dspa.gov.mo,per month,https://api.data.gov.mo/document/download/67147260-acd0-4954-aefd-9b8e755cb52e?token=hUbmywJxRfXtZDfSCkhZrKoyCREtET8R&isNeedFile=0&lang=TC,"['CollectionPeriod', 'MonthlyLanfillVolume']","['nvarchar', 'nvarchar']","['200', '200']","['收集時間', '每月堆埋總體積(m3)']","['收集时间', '每月堆埋总体积(m3)']","['Collection Period', 'Volume total mensal de resíduos depositados no aterro(m3)']","['Tempo de coleta', 'Volume total mensal de resíduos depositados no aterro(m3)']",TRUE,['Construction waste landfills Data'],['POST'],['JSON'],['https://dspa.apigateway.data.gov.mo/T_Bas_Landfill_Approved'],['Construction waste landfills Data - construction waste landfills Data - Dadoes de aterro para resíduos de materiais de construção'],['Authorization'],['APPCODE 09d43a591fba407fb862412970667de4'],['Required parameter call api'],FALSE,,,FALSE,
be3f06ca-e2fb-43d1-bd2d-109a77139127,zebra crossing,https://data.gov.mo/Detail?id=be3f06ca-e2fb-43d1-bd2d-109a77139127,zebra crossing,Completely open,Public transit,XLSX,Transport Bureau,88666363,info@dsat.gov.mo,Quarterly,https://api.data.gov.mo/document/download/be3f06ca-e2fb-43d1-bd2d-109a77139127?token=LdSulCYnKCVvHBSKaXRDctn3afgje8zm9&isNeedFile=0&lang=TC,"['year', 'month', 'item', 'amount', 'area']","['number', 'number', 'string', 'string', 'string']","['10', '10', '100', '100', '100']","['年份', '月份', '項目', '總數', '地區']","['年份', '月份', '项目', '总数', '地区']","['--', '--', '--', '--', '--']","['--', '--', '--', '--', '--']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=1004&dataDirId=be3f06ca-e2fb-43d1-bd2d-109a77139127&token=828lRor0BcuoQsUktEZAVdGINZLchfc9
de1919ba-d035-4d57-8d7f-fd58fb67567f,The average length of stay of guests,https://data.gov.mo/Detail?id=de1919ba-d035-4d57-8d7f-fd58fb67567f,The total length of stay of guests divided by the number of guests.,Completely open,Tourism and Gaming,XLSX,Statistics and Census Service,(853) 8399 5311,info@dsec.gov.mo,per month,https://api.data.gov.mo/document/download/de1919ba-d035-4d57-8d7f-fd58fb67567f?token=VENCyUMg2D5RxQEWcCoLnuZWofesppg82&isNeedFile=0&lang=TC,"['period', 'value']","['string', 'number']","['30', '20']","['年份', '晚']","['年份', '晚']","['Year', 'Night']","['Ano', 'Noite']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=884&dataDirId=de1919ba-d035-4d57-8d7f-fd58fb67567f&token=DsFe7CcJAgTC0OUH7voIGdqOM7A9Y333
029427cc-7ae4-4981-bb00-f929aea4a8cf,Overnight visitors,https://data.gov.mo/Detail?id=029427cc-7ae4-4981-bb00-f929aea4a8cf,"Including in tourist areas of residential units, casinos and other places to stay at least one night travelers, or scheduled passenger accommodation in the hotel / apartment.",Completely open,Tourism and Gaming,XLSX,Statistics and Census Service,(853) 8399 5311,info@dsec.gov.mo,per month,https://api.data.gov.mo/document/download/029427cc-7ae4-4981-bb00-f929aea4a8cf?token=FczcwT2BFO40XdPBX4sX1XPNGf12D2XP&isNeedFile=0&lang=TC,"['period', 'value']","['string', 'number']","['30', '20']","['年份', '人次']","['年份', '人次']","['Year', 'Number']","['Ano', 'No']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=882&dataDirId=029427cc-7ae4-4981-bb00-f929aea4a8cf&token=Ij03emqvkJuMDXfP9151SPfaifrNdTwu
03d23070-6d3a-4064-8236-e1e7517032f1,The number of civil servants statistics - divided by employment law relationship,https://data.gov.mo/Detail?id=03d23070-6d3a-4064-8236-e1e7517032f1,"Annualized quarterly way, provided by employment law relations division of the Macao Special Administrative Region the number of civil servants in public administration human resources. It does not include rules and norms by private foundations and public agencies (including the Macao Foundation, the Macao Trade and Investment Promotion Institute, Macau Monetary Authority, the University of Macau, Macao Polytechnic Institute and the Civil Aviation Authority) personnel.",Completely open,Administrative and Legal Affairs,CSV,Chief Civil Service Bureau,（853）88099171,dprtsp@safp.gov.mo,Quarterly,https://api.data.gov.mo/document/download/03d23070-6d3a-4064-8236-e1e7517032f1?token=pC5IB9kSH5FX5NoaH3wNUDlutFfd0Nvtw&isNeedFile=0&lang=TC,"['year', 'quarter', 'employmentRelationship', 'total']","['-', '-', '-', '-']","['-', '-', '-', '-']","['年份', '季度', '僱傭法律關係', '加總人數']","['年份', '季度', '雇佣法律关系', '加总人数']","['year', 'quarter', 'employment relationship', 'total']","['Ano', 'Trimestre', 'Relações jurídicas de emprego público', 'Total']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=862&dataDirId=03d23070-6d3a-4064-8236-e1e7517032f1&token=jDK5fQcpCvrxSSBTorq5lLuBJ4w3PS11
08af9b02-8623-45f8-b249-e3a8e6d6baba,Offenses on aircraft,https://data.gov.mo/Detail?id=08af9b02-8623-45f8-b249-e3a8e6d6baba,Provide data on this offense Qantas aircraft by year,Completely open,Public transit,XLSX,Civil Aviation Authority,(853) 28511213,aacm@aacm.gov.mo,Per year,https://api.data.gov.mo/document/download/08af9b02-8623-45f8-b249-e3a8e6d6baba?token=8EKMWEBPQuNmBCee7UXslsJ2Lc1DLg3Q5&isNeedFile=0&lang=TC,"['period', 'prohibitionsTc', 'prohibitionsPt', 'prohibitionsEn', 'caseQty']","['string', 'string', 'string', 'string', 'number']","['30', '100', '100', '100', '20']","['年份', '違法行為中文說明', '違法行為葡文說明', '違法行為英文說明', '違法行為宗數']","['年份', '违法行为中文说明', '违法行为葡文说明', '违法行为英文说明', '违法行为宗数']","['Year', 'Chinese description on Infractions', 'Portuguese description on Infractions', 'English description on Infractions', 'Number of Infractions']","['Ano', 'Descrição chinesa em infrações', 'Descrição em português sobre infrações', 'Descrição em inglês sobre infrações', 'Número de infrações']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=923&dataDirId=08af9b02-8623-45f8-b249-e3a8e6d6baba&token=69T9gwbAa9970o8OD1tJnaViGTHSdK1c
0e6362e3-0b0b-4696-9bf3-fb4b2c928b09,Public interest groups fitness data,https://data.gov.mo/Detail?id=0e6362e3-0b0b-4696-9bf3-fb4b2c928b09,Public interest groups trips physical fitness,Completely open,physical education,XLSX,Sports Authority,28580762,info@sport.gov.mo,Per year,https://api.data.gov.mo/document/download/0e6362e3-0b0b-4696-9bf3-fb4b2c928b09?token=CIPQoLhhNUh9ReXZB6Nt2jsXOjt5HjAv&isNeedFile=0&lang=TC,"['period', 'value']","['string', 'number']","['30', '30']","['年份', '人次']","['年份', '人次']","['Year', 'No']","['Ano', 'No']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=987&dataDirId=0e6362e3-0b0b-4696-9bf3-fb4b2c928b09&token=SgEhEe2lAA7ViG4HoNhjgC4mJ1U9pyrbA
31fa10f6-2e16-4c8c-b986-b64da7eee3ff,Banking full-time employees,https://data.gov.mo/Detail?id=31fa10f6-2e16-4c8c-b986-b64da7eee3ff,Normal working hours according to the provisions of the relevant place rank or position of the banking sector employees to work.,Completely open,Obtain employment,XLSX,Statistics and Census Service,(853) 8399 5311,info@dsec.gov.mo,every half year,https://api.data.gov.mo/document/download/31fa10f6-2e16-4c8c-b986-b64da7eee3ff?token=hnOZDXACMG5GH1rUwkWZliHUAbRtgcVY&isNeedFile=0&lang=TC,"['period', 'value']","['string', 'number']","['30', '20']","['年份', '人']","['年份', '人']","['Year', 'Number']","['Ano', 'No']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=880&dataDirId=31fa10f6-2e16-4c8c-b986-b64da7eee3ff&token=1apTA210Qwtm7pqVdn4TKHWpBa96PqRj
6466a42d-cd30-40a3-9017-3e0066e6b077,Total visitor spending,https://data.gov.mo/Detail?id=6466a42d-cd30-40a3-9017-3e0066e6b077,"Passengers to buy for yourself or as a gift to send someone else's total consumption of goods and services, including consumer paid by passengers or others (such as relatives or employers), but does not include gaming, donation, purchase of assets or as expenses resale of goods.",Completely open,Tourism and Gaming,XLSX,Statistics and Census Service,(853) 8399 5311,info@dsec.gov.mo,Quarterly,https://api.data.gov.mo/document/download/6466a42d-cd30-40a3-9017-3e0066e6b077?token=CBJO8bmw7R6W2XPNkpxewivzhHg6Ra7JL&isNeedFile=0&lang=TC,"['period', 'value']","['string', 'number']","['30', '20']","['年份', '總消費/百萬澳門元']","['年份', '总消费/百万澳门元']","['Year', 'Total Spending/Million MOP']","['Ano', 'Despesa total/Milhões de MOP']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=842&dataDirId=6466a42d-cd30-40a3-9017-3e0066e6b077&token=a4c41buRZlRQ9NG2WShKxrbA0EnPEZ4Kl
b6ef0c44-2421-45b3-83c0-2e55c8c79a60,Total import and export between China and Portuguese-speaking countries,https://data.gov.mo/Detail?id=b6ef0c44-2421-45b3-83c0-2e55c8c79a60,Total import and export between China and Portuguese-speaking countries,Completely open,Entrepreneurship and Business,XLSX,Permanent Secretariat Services Office China and Portuguese-speaking Countries Economic Cooperation Forum,(853)87913322,karen@gfce.gov.mo,Quarterly,https://api.data.gov.mo/document/download/b6ef0c44-2421-45b3-83c0-2e55c8c79a60?token=0uTuAWhtCD8HNRHKCJeEQbHh2ikTU5RBk&isNeedFile=0&lang=TC,"['Ano', 'Mês', 'País TC', 'País', 'Trocas Comerciais', 'Exportações da China', 'Importações da China']","['-', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-']","['年', '月', '國家（中文）', '國家（葡文）', '進出口額（萬美元）', '出口額（萬美元）', '進口額（萬美元）']","['年', '月', '国家（中文）', '国家（葡文）', '进出口额（万美元）', '出口额（万美元）', '进口额（万美元）']","['Year', 'Month', 'Country (Chinese)', 'Country (Portuguese)', 'Trade Relations (ten-thousand USD)', 'Exports of China (ten-thousand USD)', 'Imports of China (ten-thousand USD)']","['Ano', 'Mês', 'País (Chinês)', 'País (Português)', 'Trocas Comerciais (dez mil USD)', 'Exportações da China (dez mil USD)', 'Importações da China (dez mil USD)']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=1062&dataDirId=b6ef0c44-2421-45b3-83c0-2e55c8c79a60&token=u0G0VtfqGpy6duOulK8SCsqWrZ0Hx3Vs
ec47d6b4-168d-4ba6-9dca-25cc192aa9c1,CPI - inflation,https://data.gov.mo/Detail?id=ec47d6b4-168d-4ba6-9dca-25cc192aa9c1,"Calculated by the CPI index, used to reflect the general price situation within a specified period of change.",Completely open,Entrepreneurship and Business,XLSX,Statistics and Census Service,(853) 8399 5311,info@dsec.gov.mo,per month,https://api.data.gov.mo/document/download/ec47d6b4-168d-4ba6-9dca-25cc192aa9c1?token=GNbPRC8QUTGOCq4xyU2uljaK6mkXJFOJs&isNeedFile=0&lang=TC,"['period', 'value']","['string', 'number']","['30', '20']","['年份', '通脹率/%']","['年份', '通胀率/%']","['Year', 'Inflation rate/%']","['Ano', 'Taxa de inflação/%']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=449&dataDirId=ec47d6b4-168d-4ba6-9dca-25cc192aa9c1&token=vHo1Lh4y5Zv49GiBXVXHlw99B8FwcRAs
fe5dfdee-3e24-4144-881a-6c3aff5ed8ac,The total length of road traffic,https://data.gov.mo/Detail?id=fe5dfdee-3e24-4144-881a-6c3aff5ed8ac,"Since 2000, the total length of road traffic statistics of the Macao Special Administrative Region",Completely open,city ​​environment,XLSX,Cartography and Cadastre Authority,(853) 2834 0040,mail@dscc.gov.mo,Quarterly,https://api.data.gov.mo/document/download/fe5dfdee-3e24-4144-881a-6c3aff5ed8ac?token=PWik8S3K7XmQLkJ39VMdRngF9jIOu2eGK&isNeedFile=0&lang=TC,"['year', 'regionNameTC', 'regionNameSC', 'regionNamePT', 'regionNameEN', 'lengthOfRoadsForVehicles']","['string', 'string', 'string', 'string', 'string', 'number']","['10', '100', '100', '250', '250', '-']","['年份', '區域名稱(繁體中文)', '區域名稱(簡體中文)', '區域名稱(葡文)', '區域名稱(英文)', '行車道路總長度(km)']","['年份', '区域名称(繁体中文)', '区域名称(简体中文)', '区域名称(葡文)', '区域名称(英文)', '行车道路总长度(km)']","['Year', 'Region name(Traditional Chinese)', 'Region name(Simplified Chinese)', 'Region name(Portuguese)', 'Region name(English)', 'Length of roads for vehicles(km)']","['Ano', 'Nome das zonas (chinês tradicional)', 'Nome das zonas (chinês simplificado)', 'Nome das zonas (português)', 'Nome das zonas (inglês)', 'Comprimento rodoviário(km)']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=857&dataDirId=fe5dfdee-3e24-4144-881a-6c3aff5ed8ac&token=zAXzO5824BhL3Rezg9NJHZaPriKL3D2q
89e1c669-18e3-4929-942f-94b691f55817,Per capita GDP,https://data.gov.mo/Detail?id=89e1c669-18e3-4929-942f-94b691f55817,Measure the level of economic development and people's living standards.,Completely open,Entrepreneurship and Business,XLSX,Statistics and Census Service,(853) 8399 5311,info@dsec.gov.mo,Per year,https://api.data.gov.mo/document/download/89e1c669-18e3-4929-942f-94b691f55817?token=mDdwYUsxAp2371QzRcL0YjGTjDmUcLKqu&isNeedFile=0&lang=TC,"['period', 'value']","['string', 'number']","['30', '20']","['年份', '人均本地生產總值/澳門元']","['年份', '人均本地生产总值/澳门元']","['Year', 'Per-capita GDP/MOP']","['Ano', 'PIB per capita/MOP']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=837&dataDirId=89e1c669-18e3-4929-942f-94b691f55817&token=AnSqV4DiUQM8yxFfKMR4h7QNX2vNj0og
dd6e0e5c-fa73-462d-811d-8d550b6d02b9,Water station real-time data,https://data.gov.mo/Detail?id=dd6e0e5c-fa73-462d-811d-8d550b6d02b9,"At present, we recorded the height of the flooding.",Completely open,city ​​environment,XML,Meteorological and Geophysical Bureau,(853) 8898 6223,meteo@smg.gov.mo,As needed,https://api.data.gov.mo/document/download/dd6e0e5c-fa73-462d-811d-8d550b6d02b9?token=R17KQB6SEhi8pv7U41hH3g82kOO9Wj2A&isNeedFile=0&lang=TC,,,,,,,,FALSE,,,,,,,,,TRUE,"['Water station real-time data', 'Water station real-time data', 'Water station real-time data']","['http://www.smg.gov.mo/smg/ftgms/e_ftgms.xml', 'http://www.smg.gov.mo/smg/ftgms/p_ftgms.xml', 'http://www.smg.gov.mo/smg/ftgms/c_ftgms.xml']",FALSE,
040b1dbf-54a9-436d-b51d-e9e9d6f0c48c,Species Data ecological reserves Cotai,https://data.gov.mo/Detail?id=040b1dbf-54a9-436d-b51d-e9e9d6f0c48c,Species data on the ecological protection zone Cotai,Completely open,city ​​environment,JSON,Environmental Protection Agency,+853 2872 5134,info@dspa.gov.mo,per month,https://api.data.gov.mo/document/download/040b1dbf-54a9-436d-b51d-e9e9d6f0c48c?token=jqPaDZhSkiUMLCFK3MU1DOEQ64I9lbpUp&isNeedFile=0&lang=TC,"['CollectionPeriod', 'Zone1AlgeaTotal', 'Zone1HigherPlantSpecies', 'LowGroundAnimalSpecies', 'InsectDragonflySpecies', 'InsectButterflySpecies', 'InsectOtherSpecies', 'FishSpecies', 'AmphibianSpecies', 'ReptileSpecies', 'BirdSpecies', 'BlackFaceSpoonbill', 'Mammals', 'DeadBirds']","['nvarchar', 'nvarchar', 'nvarchar', 'nvarchar', 'nvarchar', 'nvarchar', 'nvarchar', 'nvarchar', 'nvarchar', 'nvarchar', 'nvarchar', 'nvarchar', 'nvarchar', 'nvarchar']","['200', '200', '200', '200', '200', '200', '200', '200', '200', '200', '200', '200', '200', '200']","['收集時間', '浮游藻類葉綠素a總量(mg/L)', '高等植物種數(種)', '底棲動物種數(種)', '昆蟲: 蜻蜓種數(種)', '昆蟲: 蝴蝶種數(種)', '昆蟲: 其它昆蟲種數(種)', '魚類種數(種)', '兩棲類種數(種)', '爬行類種數(種)', '鳥類種數(種)', '黑臉琵鷺數量(隻)', '哺乳類種數(種)', '死鳥數量(個)']","['收集时间', '浮游藻类叶绿素a总量(μg/L)', '高等植物种数(种)', '底栖动物种数(种)', '昆虫: 蜻蜓种数(种)', '昆虫: 蝴蝶种数(种)', '昆虫: 其它昆虫种数(种)', '鱼类种数(种)', '两栖类种数(种)', '爬行类种数(种)', '鸟类种数(种)', '黑脸琵鹭数量(只)', '哺乳类种数(种)', '死鸟数量(个)']","['Tempo de coleta', 'Quantidade total de clorofila nas algas planctônicas(mg/L)', 'Quantidade de espécies de plantas superiores(Espécie)', 'Quantidade de espécies de bentónicas(Espécie)', 'Insectos : quantidade de espécies de libelinhas(Espécie)', 'Insectos : quantidade de espécies de borboletas(Espécie)', 'Insectos : quantidade de outras espécies de insectos(Espécie)', 'Número de espécies de peixes(Espécie)', 'Quantidade de espécies de anfíbios(Espécie)', 'Número de espécies de répteis(Espécie)', 'Número de espécies de aves(Espécie)', 'Número de colhereiro de cara preta(Um/uma)', 'Quantidade de espécies de mamíferos(Espécie)', 'Número de aves mortas(Unidade)']","['Tempo de coleta', 'Quantidade total de clorofila nas algas planctônicas(mg/L)', 'Quantidade de espécies de plantas superiores(Espécie)', 'Quantidade de espécies de bentónicas(Espécie)', 'Insectos : quantidade de espécies de libelinhas(Espécie)', 'Insectos : quantidade de espécies de borboletas(Espécie)', 'Insectos : quantidade de outras espécies de insectos(Espécie)', 'Número de espécies de peixes(Espécie)', 'Quantidade de espécies de anfíbios(Espécie)', 'Número de espécies de répteis(Espécie)', 'Número de espécies de aves(Espécie)', 'Número de colhereiro de cara preta(Um/uma)', 'Quantidade de espécies de mamíferos(Espécie)', 'Número de aves mortas(Unidade)']",TRUE,['Species Data ecological reserves Cotai'],['POST'],['JSON'],['https://dspa.apigateway.data.gov.mo/T_Bas_EcoZone_Species_Approved'],['Species Data ecological reserves Cotai - species ecological reserves data Cotai - Dados de espécies da zona ecológica'],['Authorization'],['APPCODE 09d43a591fba407fb862412970667de4'],['Required parameter call api'],FALSE,,,FALSE,
